go_id	branch	name	genes	childrend	parent	color
GO:0019200	F	carbohydrate kinase activity	yegV,pfkB,fruK,yihV,rbsK,hldE,frlD,	GO:0045127,GO:0009384,GO:0033863,GO:0004856,GO:0008673,GO:0019150,GO:0033858,GO:0033785,GO:0008993,GO:0008671,GO:0008741,GO:0004454,GO:0008443,GO:0008737,GO:0009702,GO:0004747,GO:0004396,GO:0004335,GO:0008787,	GO:0016301,	lightblue
GO:0016773	F	phosphotransferase activity, alcohol group as acceptor	ybhA,araB,srlB,	GO:0050394,GO:0035299,GO:0008478,GO:0004413,GO:0047650,GO:0019165,GO:0051731,GO:0050277,GO:0050190,GO:0047940,GO:0033858,GO:0004672,GO:0102732,GO:0008531,GO:0047321,GO:0004496,GO:0008741,GO:0043752,GO:0050354,GO:0008481,GO:0009038,GO:0009702,GO:0102773,GO:0102194,GO:0047931,GO:0047324,GO:0004747,GO:0004396,GO:0047976,GO:0003951,GO:0004743,GO:0047332,GO:0047329,GO:0004370,GO:0019140,GO:0061594,GO:0050262,GO:0004371,GO:0050146,GO:0047649,GO:0043771,GO:0019150,GO:0008887,GO:0004103,GO:0050317,GO:0103111,GO:0103020,GO:0047590,GO:0047841,GO:0008902,GO:0008906,GO:0047700,GO:0047330,GO:0004020,GO:0052813,GO:0047620,GO:0009029,GO:0008982,GO:0008443,GO:0047878,GO:0043743,GO:0102731,GO:0051766,GO:0047331,GO:0008787,GO:0004765,GO:0009384,GO:0043915,GO:0102193,GO:0050225,GO:0047992,GO:0043844,GO:0052839,GO:0050201,GO:0047933,GO:0043899,GO:0004417,GO:0004856,GO:0050195,GO:0047328,GO:0008993,GO:0043841,GO:0050073,GO:0004454,GO:0090563,GO:0047327,GO:0008737,GO:0046522,GO:0051765,GO:0018720,GO:0004140,GO:0050257,GO:0004335,GO:0052742,GO:0047912,GO:0016307,GO:0102770,GO:0004305,GO:0004168,GO:0000215,GO:0050515,GO:0047628,GO:0042736,GO:0046316,GO:0052673,GO:0008673,GO:0004143,GO:0047814,GO:0098617,GO:0008842,GO:0047667,GO:0008671,GO:0004594,GO:0043843,GO:0008974,GO:0050165,GO:0034071,GO:0102237,GO:0044605,GO:0052836,GO:0050276,GO:0047937,GO:0098620,GO:0009024,GO:0008819,GO:0050400,GO:0004001,	GO:0016772,	lightblue
GO:1901135	P	carbohydrate derivative metabolic process	gutQ,diaA,agaS,ybiA,lpcA,kdsD,glmS,murR,frlB,yebK,yfhH,rpiR,murQ,	GO:0071904,GO:1903509,GO:0046378,GO:2001058,GO:0006002,GO:0052779,GO:0009262,GO:2001060,GO:0046375,GO:0097174,GO:0051167,GO:0051156,GO:0061610,GO:0019692,GO:1901137,GO:0046374,GO:0019682,GO:0006003,GO:0019693,GO:0019255,GO:0006022,GO:2000896,GO:0097370,GO:0052863,GO:0046377,GO:0071903,GO:0019574,GO:0052646,GO:0009100,GO:1901136,GO:1901269,GO:0033071,GO:1902776,GO:0006040,GO:1901657,GO:0009225,GO:0018321,GO:0030388,	GO:0071704,	lightgreen
GO:0019637	NA	NA	NA	NA	NA	gray
GO:0022402	NA	NA	NA	NA	NA	gray
GO:0061783	NA	NA	NA	NA	NA	gray
GO:0070887	NA	NA	NA	NA	NA	gray
GO:0000910	P	cytokinesis	amiC,amiA,amiB,	GO:0061639,GO:0061640,GO:0043093,	GO:0022402,	lightgreen
GO:0022414	NA	NA	NA	NA	NA	gray
GO:0006027	NA	NA	NA	NA	NA	gray
GO:0000270	P	peptidoglycan metabolic process	mepH,elyC,mepS,dacA,bacA,dacB,mltG,pbpG,mltA,ampG,mepA,mepM,	GO:0009252,GO:0009254,GO:0009253,	GO:0030203,	lightgreen
GO:0016810	F	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	pgaB,agaA,abgA,	GO:0034886,GO:0016815,GO:0034900,GO:0009392,GO:1990206,GO:0008660,GO:0016812,GO:0050258,GO:0034544,GO:0016814,GO:0034896,GO:0034958,GO:0050334,GO:0016813,GO:0120091,GO:0018764,GO:0034565,GO:0016811,GO:0050540,GO:0010178,GO:0018763,	GO:0016787,	lightblue
GO:0016799	F	hydrolase activity, hydrolyzing N-glycosyl compounds	ybiA,	GO:0003875,GO:0019160,GO:0050135,GO:0047405,GO:0033959,GO:0070694,GO:0050263,GO:0008477,GO:0030597,GO:0008782,GO:0070636,GO:0047518,GO:0070635,GO:0047723,GO:0061812,GO:0003953,GO:0102682,GO:0047406,GO:0033958,GO:0033960,GO:0008714,GO:0102246,GO:0019104,GO:0047407,	GO:0016798,	lightblue
GO:0030203	NA	NA	NA	NA	NA	gray
GO:1901264	P	carbohydrate derivative transport	msbA,nanC,yeeO,	GO:0034436,GO:1901656,GO:0046836,GO:0015890,GO:1901349,GO:0015763,GO:1902815,GO:0015868,GO:0015794,GO:0051977,GO:0030302,GO:0015764,GO:0015777,GO:0015858,GO:0015739,GO:0015835,GO:0015717,GO:0015780,GO:0070811,GO:1903088,GO:0015713,GO:0070254,GO:0015920,GO:0015712,	GO:0071702,	lightgreen
GO:0070011	NA	NA	NA	NA	NA	gray
GO:0022604	NA	NA	NA	NA	NA	gray
GO:0033293	NA	NA	NA	NA	NA	gray
GO:0015669	NA	NA	NA	NA	NA	gray
GO:0019755	NA	NA	NA	NA	NA	gray
GO:0015696	P	ammonium transport	amtB,	GO:0051608,GO:0034229,GO:0015870,GO:0015847,GO:0061539,GO:1905329,GO:0031922,GO:0072488,GO:0070634,GO:0061531,GO:0015839,GO:0006837,GO:1900753,GO:0000296,GO:0015843,GO:0015871,GO:0015848,GO:0043215,GO:0015697,GO:0015872,	GO:0006812,GO:0071705,	lightgreen
GO:0016160	NA	NA	NA	NA	NA	gray
GO:0016772	F	transferase activity, transferring phosphorus-containing groups	ptsI,rcsC,npr,kptA,torS,basS,	GO:0016774,GO:0016301,GO:0061547,GO:0016779,GO:0016773,GO:0016781,GO:0016778,GO:0016775,GO:0016780,GO:0016776,	GO:0016740,	lightblue
GO:0009068	NA	NA	NA	NA	NA	gray
GO:0006528	NA	NA	NA	NA	NA	gray
GO:0006530	P	asparagine catabolic process	ansB,ansA,	GO:0033346,GO:0033345,	GO:0072329,GO:0009068,GO:0006528,GO:0009065,	lightgreen
GO:0004551	F	nucleotide diphosphatase activity	nudI,rdgB,	GO:0047884,GO:0035529,GO:0047710,GO:0034431,GO:0034432,GO:0010943,GO:0000210,GO:0008796,	GO:0016462,	lightblue
GO:0008796	F	bis(5'-nucleosyl)-tetraphosphatase activity	apaH,pphB,	GO:0004081,GO:0008803,	GO:0004551,	lightblue
GO:0010212	P	response to ionizing radiation	yabI,ybjN,ftsP,ybgI,dnaB,yebC,recA,abpB,yafC,radD,yhgF,	GO:0010165,GO:0071479,GO:0010332,	GO:0009314,	lightgreen
GO:0055086	P	nucleobase-containing small molecule metabolic process	xapB,xapA,	GO:0009112,GO:0034404,GO:0009116,GO:0034656,GO:0009225,GO:0015949,GO:0006753,	GO:0006139,GO:0044281,	lightgreen
GO:0046855	P	inositol phosphate dephosphorylation	suhB,	GO:0033518,	GO:0071545,GO:0046838,	lightgreen
GO:0033517	NA	NA	NA	NA	NA	gray
GO:0019203	NA	NA	NA	NA	NA	gray
GO:0034059	NA	NA	NA	NA	NA	gray
GO:0036294	NA	NA	NA	NA	NA	gray
GO:0016679	F	oxidoreductase activity, acting on diphenols and related substances as donors	cydX,cydA,msrQ,	GO:0016682,GO:0052880,GO:0016680,GO:0016681,	GO:0016491,	lightblue
GO:0022904	P	respiratory electron transport chain	cyoB,fdoH,dld,sdhB,nuoE,	GO:0019646,GO:0030965,GO:0019645,GO:0006121,GO:0042773,GO:0010478,GO:0006120,GO:0009766,GO:0006122,	GO:0022900,	lightgreen
GO:0009060	P	aerobic respiration	nuoG,torC,sdhC,cyoD,sdhD,nuoI,cyoB,lldD,nuoM,dld,erpA,sdhB,nuoN,ndh,nuoB,glpD,nuoH,cyoA,cyoC,torA,nuoF,sdhA,	GO:0019646,GO:0019412,GO:0019332,GO:0043554,GO:0010230,GO:0019414,GO:0019409,GO:0019411,GO:0019410,	GO:0045333,	lightgreen
GO:0016763	F	transferase activity, transferring pentosyl groups	tgt,arnT,	GO:0018127,GO:0018071,GO:0102582,GO:0103015,GO:0102983,GO:0030591,GO:0047281,GO:0050384,GO:0018121,GO:0008939,GO:1990585,GO:0009032,GO:0047892,GO:0004422,GO:0047517,GO:0099621,GO:0004845,GO:0102580,GO:0050144,GO:0004588,GO:0052657,GO:0004044,GO:0003950,GO:0102562,GO:0047975,GO:0000310,GO:0047286,GO:0047847,GO:0004731,GO:1990404,GO:0052636,GO:0004514,GO:0000107,GO:0043867,GO:0003956,GO:0004850,GO:0043793,GO:0050147,GO:0003879,GO:0042285,GO:0008479,GO:0003999,GO:0016154,GO:0043399,GO:0047280,GO:0030701,GO:0004048,GO:0044102,GO:0047282,	GO:0016757,	lightblue
GO:0046084	NA	NA	NA	NA	NA	gray
GO:0042044	NA	NA	NA	NA	NA	gray
GO:0009628	NA	NA	NA	NA	NA	gray
GO:0006884	P	cell volume homeostasis	cvrA,	GO:0045794,GO:0009992,GO:0045795,	GO:0019725,GO:0008361,	lightgreen
GO:0030104	NA	NA	NA	NA	NA	gray
GO:0055082	NA	NA	NA	NA	NA	gray
GO:0022838	F	substrate-specific channel activity	chiP,	GO:0015250,GO:0005216,GO:0015265,	GO:0015267,	lightblue
GO:0005372	NA	NA	NA	NA	NA	gray
GO:0019323	P	pentose catabolic process	fucA,araD,sgcE,sgbE,rpe,ygbL,alsE,ulaF,rhaD,	GO:0044576,GO:1902699,GO:0042843,GO:1902701,GO:0019568,GO:1902700,GO:0019303,GO:0005998,GO:1902698,	GO:0046365,GO:0019321,	lightgreen
GO:0019566	NA	NA	NA	NA	NA	gray
GO:1901159	NA	NA	NA	NA	NA	gray
GO:0019572	P	L-arabinose catabolic process	araB,	GO:0019570,GO:0019569,	GO:0019568,GO:0046373,	lightgreen
GO:1901575	P	organic substance catabolic process	yciK,	GO:1901502,GO:0050843,GO:0046275,GO:0046434,GO:0042182,GO:0046413,GO:0019500,GO:1902087,GO:0019382,GO:0046304,GO:1901616,GO:1901569,GO:1900586,GO:0006581,GO:0043454,GO:1901361,GO:1900559,GO:0016042,GO:2001294,GO:1901765,GO:0006798,GO:0046356,GO:0046308,GO:0046265,GO:1901136,GO:0030640,GO:0042206,GO:1902062,GO:0046455,GO:0016052,GO:1901565,GO:0046185,GO:1900562,GO:1901126,GO:0009057,GO:0016054,GO:0019260,GO:0043448,GO:0043451,GO:1901289,GO:1901788,	GO:0009056,GO:0071704,	lightgreen
GO:0019568	P	arabinose catabolic process	araC,araB,araA,	GO:0019571,GO:0019572,	GO:0019323,GO:0019566,	lightgreen
GO:0046373	NA	NA	NA	NA	NA	gray
GO:0016830	F	carbon-carbon lyase activity	garL,oxc,	GO:0034579,GO:0061798,GO:0036355,GO:0009034,GO:1990465,GO:0016833,GO:0103071,GO:0003913,GO:0008686,GO:0016831,GO:0018805,GO:0071771,GO:0050371,GO:0103072,GO:0016832,	GO:0016829,	lightblue
GO:0005402	F	carbohydrate:cation symporter activity	gntU,	GO:0008520,GO:0005351,GO:0009669,GO:0005412,GO:0015486,GO:0015371,GO:0015539,GO:0015487,	GO:0015294,GO:0015144,	lightblue
GO:0015295	F	solute:proton symporter activity	cadB,puuP,codB,plaP,tdcC,glcA,lldP,pitA,adeP,ampG,	GO:0015532,GO:0090448,GO:0034215,GO:0009671,GO:0005366,GO:0005352,GO:0015533,GO:0015317,GO:0015652,GO:0015538,GO:0140211,GO:0015345,GO:0015333,GO:0015360,GO:0015540,GO:0015504,GO:0005280,GO:0015387,GO:0015366,GO:0015531,GO:0015506,GO:0005274,GO:0015346,GO:0009672,GO:0005351,GO:0008512,GO:0015650,GO:0097434,GO:0097079,	GO:0015294,GO:0015078,	lightblue
GO:0042900	NA	NA	NA	NA	NA	gray
GO:0015751	P	arabinose transmembrane transport	fucP,ompL,araH,	GO:0042882,	GO:0015750,	lightgreen
GO:0043211	NA	NA	NA	NA	NA	gray
GO:0015145	F	monosaccharide transmembrane transporter activity	yphD,alsB,mglC,lsrD,alsC,lsrB,yjfF,rbsC,araH,ytfT,lsrC,rbsB,ytfQ,xylH,	GO:0015149,GO:0015649,GO:0015146,GO:0015133,GO:0015407,GO:0015229,	GO:0051119,	lightblue
GO:0015750	NA	NA	NA	NA	NA	gray
GO:0043190	C	ATP-binding cassette (ABC) transporter complex	sapB,ymjB,sapA,potA,fepC,tcyL,yejF,proV,alsA,modF,malE,yejE,cysA,cysU,lptB,hisM,sapF,thiQ,lptF,alsC,btuD,yjfF,mlaE,lptG,cydC,ccmB,cysW,fepD,gsiC,ugpC,dppA,fetB,tauB,nikA,ytfR,gsiB,ytfT,potC,znuC,rbsA,cydD,ygiS,ccmA,ydcU,tcyN,malG,pstS,potG,btuC,potB,modB,lsrB,rbsC,potI,malF,oppA,ydcV,msbA,malK,modC,afuC,mglA,araG,gsiA,znuB,sapD,hisP,yojI,proW,mppA,tauC,mglC,yejA,ydcT,hisQ,yejB,xylH,thiP,potH,fetA,sapC,gsiD,fhuC,fhuB,	GO:0055052,GO:1990193,GO:1990154,GO:1990222,GO:1902517,GO:0035796,GO:1990191,GO:1990197,GO:0055051,GO:1990060,GO:1990199,	GO:0098797,GO:0098533,	salmon
GO:0004871	F	signal transducer activity	tar,aer,tap,rcsC,dcuS,	GO:0097199,GO:0030297,GO:0005068,GO:0099107,GO:0038078,GO:0008384,GO:0099604,GO:0000156,GO:0005057,GO:0005231,GO:0060089,GO:0008086,GO:0004879,GO:1990890,GO:0004708,GO:0009927,	GO:0003674,	lightblue
GO:0035556	P	intracellular signal transduction	rcsF,	GO:0038061,GO:0072395,GO:0035329,GO:0002753,GO:0097696,GO:0043491,GO:0072331,GO:0007227,GO:0000160,GO:0019932,GO:0089700,GO:0007264,GO:0097193,GO:0031098,GO:0048017,GO:1905427,GO:0000165,GO:0031929,GO:0010737,GO:0070528,GO:0039585,GO:0110046,GO:0007249,GO:0042770,GO:0038008,GO:2000803,	GO:0007165,	lightgreen
GO:0044212	F	transcription regulatory region DNA binding	fur,arsR,ybdN,ybdM,slyA,zur,mprA,argR,ygaV,marR,	GO:0001017,GO:0001013,GO:0000976,GO:0001019,GO:0001018,GO:0001012,GO:0001016,GO:0044213,GO:0035326,GO:0032422,GO:0001160,GO:0001047,	GO:0003677,GO:0001067,	lightblue
GO:1990837	F	sequence-specific double-stranded DNA binding	xisR,	GO:0044374,GO:0003688,GO:0000182,GO:0019237,GO:0003696,GO:0031634,GO:0003680,GO:0000976,GO:0003693,GO:0071443,GO:1990470,GO:0032422,	GO:0043565,GO:0003690,	lightblue
GO:0001130	F	bacterial-type RNA polymerase transcription factor activity, sequence-specific DNA binding	ada,	GO:0001216,GO:0001131,GO:0001151,GO:0001149,GO:0001217,GO:0001204,	GO:0003700,	lightblue
GO:0004673	F	protein histidine kinase activity	rcsC,dcuS,basS,	GO:0000155,GO:0008256,GO:0009784,GO:0008257,	GO:0016775,GO:0004672,	lightblue
GO:0018202	NA	NA	NA	NA	NA	gray
GO:0007165	P	signal transduction	prc,suhB,tsr,cheW,bluF,aer,rcsC,trg,narX,	GO:0090520,GO:0038034,GO:0098926,GO:0097190,GO:0007166,GO:0009863,GO:0038183,GO:0097411,GO:0030968,GO:0023045,GO:0010204,GO:0031930,GO:0030522,GO:0060863,GO:1903759,GO:0071588,GO:0099004,GO:0010017,GO:0023014,GO:0010850,GO:0035556,GO:0007210,GO:0023019,GO:0007602,GO:0009756,GO:1903822,GO:0006984,GO:0002764,GO:0009755,GO:0007186,GO:0001402,GO:0098928,GO:0097527,GO:0009870,GO:0032005,GO:0023041,GO:0060395,GO:0007231,GO:1903831,GO:1902420,GO:0010019,GO:0055095,	GO:0050794,GO:0009987,	lightgreen
GO:0006527	P	arginine catabolic process	adiA,astB,astC,sad,speA,	GO:0019547,GO:0019546,GO:0010122,GO:0019544,GO:0019548,GO:0019545,GO:0019493,	GO:0006525,GO:0009065,	lightgreen
GO:0043021	NA	NA	NA	NA	NA	gray
GO:0006414	P	translational elongation	lepA,tufB,tufA,efp,tsf,	GO:0070929,GO:0002182,GO:0006452,GO:0006451,GO:0072344,GO:0070125,	GO:0034645,	lightgreen
GO:0003747	NA	NA	NA	NA	NA	gray
GO:0008080	F	N-acetyltransferase activity	wecD,rimJ,phnO,rffC,rimL,rimI,yhhY,	GO:0034212,GO:0004060,GO:0047716,GO:0140064,GO:0046027,GO:0004145,GO:0140065,GO:0043741,GO:0004468,GO:0046941,GO:0004358,GO:0019134,GO:0047932,GO:0004343,GO:0034069,GO:0004042,GO:1990883,GO:0015019,GO:0090595,GO:0050176,GO:0004059,GO:0051392,GO:0047200,GO:0052858,GO:0047835,GO:0047812,GO:0017188,GO:0047198,GO:0047981,GO:0050050,	GO:0016407,GO:0016410,	lightblue
GO:0009084	NA	NA	NA	NA	NA	gray
GO:0016597	F	amino acid binding	artJ,tcyJ,asnC,carB,metR,alaS,tdcB,asnB,hisJ,ilvA,	GO:0034618,GO:0070406,GO:1902485,GO:0036127,GO:0070335,GO:0070905,GO:0016595,GO:0072544,GO:0016594,GO:0072545,GO:1901973,GO:0070728,	GO:0031406,	lightblue
GO:0008483	F	transaminase activity	alaA,hisC,alaC,arnB,avtA,tyrB,aspC,wecE,	GO:0047297,GO:0047740,GO:0019180,GO:0004648,GO:0103105,GO:0102351,GO:0102933,GO:0004084,GO:0033855,GO:0033853,GO:0008793,GO:0043728,GO:0047861,GO:0033854,GO:0047665,GO:0031299,GO:0102658,GO:0047299,GO:0043760,GO:0004400,GO:0047302,GO:0016223,GO:0047801,GO:0019161,GO:0047298,GO:0070529,GO:0047306,GO:0046820,GO:0009016,GO:0050281,GO:0033094,GO:0047305,GO:0102081,GO:0009042,GO:0047320,GO:0047635,GO:0047311,GO:0043840,GO:0043825,GO:0099620,GO:0050155,GO:0003992,GO:0046571,GO:0008110,GO:0018719,GO:0047537,GO:0070548,GO:0047802,GO:0045484,GO:0019179,GO:0019162,GO:0047301,GO:0004015,GO:0050048,GO:0047578,GO:0050322,GO:0050065,GO:0047303,GO:0047304,GO:0047810,GO:0036137,GO:0070546,GO:0010285,GO:0019163,GO:0047589,GO:0003867,GO:0004587,GO:0047300,GO:0047958,GO:0102570,GO:0033852,GO:0047317,GO:0010326,GO:0004760,GO:0047309,GO:0047308,GO:0050094,GO:0008453,GO:0043746,GO:0004069,GO:0047319,GO:0070547,GO:0045303,GO:0047307,GO:0047313,GO:0043911,GO:0047536,GO:0047531,	GO:0016769,	lightblue
GO:0009089	P	lysine biosynthetic process via diaminopimelate	asd,lysC,thrA,metL,lysA,lysR,dapF,	GO:0033359,GO:0033362,GO:0033360,GO:0033361,	GO:0046451,GO:0009085,	lightgreen
GO:0006526	P	arginine biosynthetic process	argG,argA,argC,carB,carA,argE,argB,	GO:0042450,	GO:0006525,GO:0009084,	lightgreen
GO:0006591	NA	NA	NA	NA	NA	gray
GO:0019627	NA	NA	NA	NA	NA	gray
GO:0043604	NA	NA	NA	NA	NA	gray
GO:1901566	NA	NA	NA	NA	NA	gray
GO:0016743	F	carboxyl- or carbamoyltransferase activity	hypF,	GO:0050068,GO:0004070,GO:0050205,GO:0047155,GO:0043857,GO:0004585,GO:0050231,GO:0047154,	GO:0016741,	lightblue
GO:0072350	NA	NA	NA	NA	NA	gray
GO:1901605	NA	NA	NA	NA	NA	gray
GO:0006575	NA	NA	NA	NA	NA	gray
GO:0030174	NA	NA	NA	NA	NA	gray
GO:2000104	P	negative regulation of DNA-dependent DNA replication	sbmC,	GO:0110027,GO:0048478,GO:0032297,GO:0043111,GO:0032876,GO:1902576,GO:1903933,GO:0090298,	GO:0090329,GO:0008156,	lightgreen
GO:0006310	P	DNA recombination	fimE,helD,recJ,intZ,rpnD,intE,rayT,recB,intQ,rpnC,recQ,rarA,recD,rmuC,pinQ,fimB,pinE,priA,topB,pinR,yjiQ,rpnA,recA,ydcM,xisE,rpnB,recC,	GO:0042150,GO:0000725,GO:0045458,GO:1905951,GO:0016444,GO:0006313,GO:0006314,GO:0035822,GO:1990067,GO:0042152,GO:0006312,GO:0035825,	GO:0006259,	lightgreen
GO:0001067	NA	NA	NA	NA	NA	gray
GO:0045892	P	negative regulation of transcription, DNA-templated	hcaR,ascG,yagI,mtlR,yqjI,uidR,sgrR,malI,ygaV,chbR,rcsB,arcA,fur,prlF,hdfR,glpR,lexA,envR,ebgR,fabR,allR,mhpR,mcbR,crp,mngR,yefM,ada,betI,hprR,comR,zur,murR,nimR,acrR,yjhI,cytR,marA,sutR,dmlR,bdcR,rutR,rhmR,alaS,marR,pspF,prpR,putA,ydcI,mqsR,cpxR,asnC,aidB,pgrR,pdhR,yfaX,kdgR,rcnR,yggD,hipB,frmR,gntR,iclR,nrdR,mraZ,exuR,argP,yiaJ,nac,ygiV,srlR,nemR,purR,cpxP,mntR,fadR,lrhA,mprA,bluR,lacI,rpiR,tyrR,treR,	GO:0010944,GO:0060567,GO:0045996,GO:0090419,GO:0090295,GO:0000122,GO:1904280,GO:2000143,GO:0071930,GO:0010620,GO:0006342,GO:0032785,GO:0010678,GO:0016480,GO:0045013,GO:1904388,GO:0010621,GO:0060195,GO:0045894,GO:0016479,GO:0051038,	GO:0006355,GO:2000113,GO:0010629,GO:1903507,	lightgreen
GO:2000142	P	regulation of DNA-templated transcription, initiation	phoB,oxyR,hyfR,lsrR,	GO:0060260,GO:2000143,GO:2000144,GO:1903357,	GO:0043254,GO:0006355,	lightgreen
GO:0031333	NA	NA	NA	NA	NA	gray
GO:0043562	NA	NA	NA	NA	NA	gray
GO:0042594	P	response to starvation	dps,sspA,relA,spoT,gpp,ddpX,cspD,	GO:0030583,GO:1990928,GO:0097385,GO:0036170,GO:0009267,GO:0090550,GO:0120126,GO:0090549,GO:0042595,GO:1990641,GO:0060275,GO:0120127,GO:0090548,GO:0090551,	GO:0031667,GO:0006950,	lightgreen
GO:0031669	P	cellular response to nutrient levels	yhjX,cstA,yjiY,	GO:0043562,GO:0090650,GO:0009267,GO:0010691,GO:0080029,GO:0031670,	GO:0031667,GO:0031668,	lightgreen
GO:0071248	P	cellular response to metal ion	cueR,	GO:0071286,GO:0071275,GO:0071278,GO:0071292,GO:0071288,GO:0071277,GO:0071291,GO:0071289,GO:0035865,GO:0071276,GO:0071294,GO:0071280,GO:0071287,GO:0071279,GO:0071281,GO:0071284,GO:0071290,GO:0071293,GO:0071285,	GO:0071241,GO:0010038,	lightgreen
GO:0010043	P	response to zinc ion	znuC,znuB,cusF,asr,	GO:1990359,GO:0071294,	GO:0010038,	lightgreen
GO:0010035	NA	NA	NA	NA	NA	gray
GO:0000302	P	response to reactive oxygen species	rpmF,yqhD,	GO:0071731,GO:0034614,GO:0042542,GO:0010193,GO:0000305,GO:0001315,GO:0000304,GO:1901530,	GO:1901700,GO:0006979,	lightgreen
GO:0033319	NA	NA	NA	NA	NA	gray
GO:0051259	NA	NA	NA	NA	NA	gray
GO:0051287	F	NAD binding	leuB,gapA,pdxB,ydiB,nadK,epd,yraR,gapC,dmlA,pdxA,nuoF,pntA,icd,uxaB,	GO:0070403,GO:0070404,	GO:0000166,GO:0050662,	lightblue
GO:0016742	NA	NA	NA	NA	NA	gray
GO:2001313	NA	NA	NA	NA	NA	gray
GO:0016051	NA	NA	NA	NA	NA	gray
GO:0005976	P	polysaccharide metabolic process	wcaJ,	GO:0031221,GO:0010393,GO:0000271,GO:0044042,GO:0010397,GO:0010383,GO:0000272,GO:0044264,GO:0006080,	GO:0043170,GO:0005975,	lightgreen
GO:0010039	P	response to iron ion	fecB,	GO:0010041,GO:0010040,GO:0071281,	GO:0010038,	lightgreen
GO:0033692	NA	NA	NA	NA	NA	gray
GO:0008653	P	lipopolysaccharide metabolic process	lapB,lapA,	GO:0009103,GO:0009104,	GO:1903509,GO:0044255,GO:0044264,	lightgreen
GO:1901137	NA	NA	NA	NA	NA	gray
GO:0016757	F	transferase activity, transferring glycosyl groups	glgA,ftsW,cpsB,yibD,rfaJ,opgH,wcaL,wbbK,waaU,wcaC,rfaB,mrdB,purF,manC,wcaI,wcaE,rfaI,wcaA,mtgA,rfaG,wbbI,	GO:0016763,GO:0008933,GO:0008194,GO:0008961,GO:0008373,GO:0016758,GO:0008920,	GO:0016740,	lightblue
GO:0070085	NA	NA	NA	NA	NA	gray
GO:0016765	F	transferase activity, transferring alkyl or aryl (other than methyl) groups	cmoB,cyoE,entB,ubiA,menA,	GO:0052924,GO:0004659,GO:0050514,GO:0102041,GO:0034038,GO:0010487,GO:0102747,GO:0050007,GO:0102753,GO:0033847,GO:0033844,GO:0008760,GO:0047292,GO:0097269,GO:0102661,GO:0008609,GO:0052381,GO:0052622,GO:0047625,GO:0052922,GO:0043918,GO:0047870,GO:0033849,GO:0047296,GO:0044689,GO:0003866,GO:0030410,GO:0090560,GO:0052623,GO:0047444,GO:0050461,GO:0050364,GO:0047294,GO:0004418,GO:0050332,GO:0047295,GO:0102522,GO:0004478,GO:0102754,GO:0102059,GO:0102192,GO:0003849,GO:0000906,GO:0052923,GO:0004766,GO:0009824,GO:0043919,GO:0004746,GO:0102298,GO:0016768,GO:0102930,GO:0050471,GO:0050462,GO:0003961,GO:0044686,GO:0008817,GO:0050447,GO:0102638,GO:0016432,GO:0098601,GO:0004364,GO:0043766,GO:0033846,GO:0047691,GO:0003962,GO:0033851,GO:0004789,GO:0004124,GO:0036423,GO:0033848,GO:0004156,GO:0036422,GO:0044687,GO:0050314,GO:0050347,GO:0102551,GO:0008676,GO:0102573,GO:0033850,GO:0047458,GO:0048045,GO:0102028,GO:0000010,	GO:0016740,	lightblue
GO:0009072	NA	NA	NA	NA	NA	gray
GO:0008652	P	cellular amino acid biosynthetic process	serB,asnA,cysK,aspA,carB,ilvM,asnB,dapB,	GO:0009449,GO:0019877,GO:0000097,GO:1901607,GO:0009082,GO:0019483,GO:0043102,GO:1901282,GO:0009073,	GO:0046394,GO:0006520,GO:1901566,	lightgreen
GO:0019438	NA	NA	NA	NA	NA	gray
GO:1901362	NA	NA	NA	NA	NA	gray
GO:0046417	NA	NA	NA	NA	NA	gray
GO:0043650	NA	NA	NA	NA	NA	gray
GO:0016838	NA	NA	NA	NA	NA	gray
GO:0032553	F	ribonucleotide binding	pfkA,	GO:0032557,GO:0032555,GO:0010181,	GO:0097367,GO:0000166,	lightblue
GO:0009713	NA	NA	NA	NA	NA	gray
GO:0046278	NA	NA	NA	NA	NA	gray
GO:1901615	NA	NA	NA	NA	NA	gray
GO:0015173	NA	NA	NA	NA	NA	gray
GO:0015450	F	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	secG,	GO:0022885,GO:0015462,GO:0009977,	GO:0008320,GO:0015405,	lightblue
GO:0015801	NA	NA	NA	NA	NA	gray
GO:0015031	P	protein transport	tolB,ppiD,mppA,mdtK,secA,sbmA,bcr,motA,ydeE,secF,oppA,dppA,secD,yeeO,surA,tolA,secB,yidD,	GO:0034436,GO:0007038,GO:0017038,GO:0071806,GO:0051808,GO:0033572,GO:0042953,GO:0072322,GO:0071828,GO:0070086,GO:0006886,GO:0009306,GO:0036372,GO:0043001,GO:0099118,GO:0033571,GO:0071693,GO:0072321,	GO:0045184,GO:0015833,	lightgreen
